,Unnamed: 0,xB,t,Q2,phi,deg/rad,obs,value,units,stat_u,syst_u,%norm_c,col,lepton,E_lepton,hadron,E_hadron
147,147,0.368,-0.232,1.933,52.5,deg,deltad4SigLU,19.3,pb GeV^-4,4.2,+0.1/-0.9,3.4,Hall A,e-,5.7572,p,0.93827208816
148,148,0.368,-0.232,1.933,67.5,deg,deltad4SigLU,14.4,pb GeV^-4,3.7,+0.1/-3.0,3.4,Hall A,e-,5.7572,p,0.93827208816
149,149,0.368,-0.232,1.933,82.5,deg,deltad4SigLU,10.8,pb GeV^-4,3.2,+0.2/-3.1,3.4,Hall A,e-,5.7572,p,0.93827208816
150,150,0.368,-0.232,1.933,97.5,deg,deltad4SigLU,8.6,pb GeV^-4,2.8,+2.6/-0.5,3.4,Hall A,e-,5.7572,p,0.93827208816
151,151,0.368,-0.232,1.933,112.5,deg,deltad4SigLU,4.3,pb GeV^-4,2.7,+1.6/-0.7,3.4,Hall A,e-,5.7572,p,0.93827208816
152,152,0.368,-0.232,1.933,127.5,deg,deltad4SigLU,7.2,pb GeV^-4,2.4,+0.4/-1.0,3.4,Hall A,e-,5.7572,p,0.93827208816
153,153,0.368,-0.232,1.933,142.5,deg,deltad4SigLU,7.0,pb GeV^-4,2.3,+0.0/-0.5,3.4,Hall A,e-,5.7572,p,0.93827208816
154,154,0.368,-0.232,1.933,157.5,deg,deltad4SigLU,6.2,pb GeV^-4,2.3,+1.3/-0.7,3.4,Hall A,e-,5.7572,p,0.93827208816
155,155,0.368,-0.232,1.933,172.5,deg,deltad4SigLU,0.4,pb GeV^-4,2.2,+0.0/-1.5,3.4,Hall A,e-,5.7572,p,0.93827208816
156,156,0.368,-0.232,1.933,187.5,deg,deltad4SigLU,-0.7,pb GeV^-4,2.2,+1.4/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
157,157,0.368,-0.232,1.933,202.5,deg,deltad4SigLU,-1.4,pb GeV^-4,2.3,+0.0/-2.1,3.4,Hall A,e-,5.7572,p,0.93827208816
158,158,0.368,-0.232,1.933,217.5,deg,deltad4SigLU,-2.6,pb GeV^-4,2.3,+0.0/-2.2,3.4,Hall A,e-,5.7572,p,0.93827208816
159,159,0.368,-0.232,1.933,232.5,deg,deltad4SigLU,-6.7,pb GeV^-4,2.4,+0.0/-2.1,3.4,Hall A,e-,5.7572,p,0.93827208816
160,160,0.368,-0.232,1.933,247.5,deg,deltad4SigLU,-10.6,pb GeV^-4,2.6,+0.0/-1.1,3.4,Hall A,e-,5.7572,p,0.93827208816
161,161,0.368,-0.232,1.933,262.5,deg,deltad4SigLU,-9.2,pb GeV^-4,2.8,+1.9/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
162,162,0.368,-0.232,1.933,277.5,deg,deltad4SigLU,-15.5,pb GeV^-4,3.0,+0.0/-3.5,3.4,Hall A,e-,5.7572,p,0.93827208816
163,163,0.368,-0.232,1.933,292.5,deg,deltad4SigLU,-16.0,pb GeV^-4,3.5,+0.9/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
164,164,0.368,-0.232,1.933,307.5,deg,deltad4SigLU,-10.3,pb GeV^-4,3.9,+3.3/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
165,165,0.368,-0.232,1.933,322.5,deg,deltad4SigLU,-16.5,pb GeV^-4,4.5,+2.3/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
166,166,0.368,-0.232,1.933,337.5,deg,deltad4SigLU,-7.2,pb GeV^-4,5.5,+0.2/-2.3,3.4,Hall A,e-,5.7572,p,0.93827208816
167,167,0.368,-0.232,1.933,352.5,deg,deltad4SigLU,-0.7,pb GeV^-4,6.1,+0.5/-1.1,3.4,Hall A,e-,5.7572,p,0.93827208816
168,168,0.375,-0.278,1.964,7.5,deg,deltad4SigLU,1.7,pb GeV^-4,7.7,+0.9/-2.5,3.4,Hall A,e-,5.7572,p,0.93827208816
169,169,0.375,-0.278,1.964,22.5,deg,deltad4SigLU,4.1,pb GeV^-4,6.2,+0.0/-7.5,3.4,Hall A,e-,5.7572,p,0.93827208816
170,170,0.375,-0.278,1.964,37.5,deg,deltad4SigLU,16.1,pb GeV^-4,5.2,+4.2/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
171,171,0.375,-0.278,1.964,52.5,deg,deltad4SigLU,15.0,pb GeV^-4,4.3,+3.2/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
172,172,0.375,-0.278,1.964,67.5,deg,deltad4SigLU,1.8,pb GeV^-4,3.6,+1.2/-1.1,3.4,Hall A,e-,5.7572,p,0.93827208816
173,173,0.375,-0.278,1.964,82.5,deg,deltad4SigLU,10.9,pb GeV^-4,3.2,+2.0/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
174,174,0.375,-0.278,1.964,97.5,deg,deltad4SigLU,4.8,pb GeV^-4,2.9,+0.4/-1.7,3.4,Hall A,e-,5.7572,p,0.93827208816
175,175,0.375,-0.278,1.964,112.5,deg,deltad4SigLU,8.6,pb GeV^-4,2.7,+0.2/-1.3,3.4,Hall A,e-,5.7572,p,0.93827208816
176,176,0.375,-0.278,1.964,127.5,deg,deltad4SigLU,6.4,pb GeV^-4,2.3,+2.2/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
177,177,0.375,-0.278,1.964,142.5,deg,deltad4SigLU,6.9,pb GeV^-4,2.2,+0.8/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
178,178,0.375,-0.278,1.964,157.5,deg,deltad4SigLU,5.4,pb GeV^-4,2.2,+0.0/-1.1,3.4,Hall A,e-,5.7572,p,0.93827208816
179,179,0.375,-0.278,1.964,172.5,deg,deltad4SigLU,-1.5,pb GeV^-4,2.2,+0.4/-1.4,3.4,Hall A,e-,5.7572,p,0.93827208816
180,180,0.375,-0.278,1.964,187.5,deg,deltad4SigLU,-1.4,pb GeV^-4,2.1,+1.8/-0.5,3.4,Hall A,e-,5.7572,p,0.93827208816
181,181,0.375,-0.278,1.964,202.5,deg,deltad4SigLU,-0.5,pb GeV^-4,2.1,+0.0/-1.3,3.4,Hall A,e-,5.7572,p,0.93827208816
182,182,0.375,-0.278,1.964,217.5,deg,deltad4SigLU,-4.6,pb GeV^-4,2.2,+2.4/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
183,183,0.375,-0.278,1.964,232.5,deg,deltad4SigLU,-5.0,pb GeV^-4,2.3,+0.0/-2.4,3.4,Hall A,e-,5.7572,p,0.93827208816
184,184,0.375,-0.278,1.964,247.5,deg,deltad4SigLU,-7.0,pb GeV^-4,2.8,+0.4/-0.8,3.4,Hall A,e-,5.7572,p,0.93827208816
185,185,0.375,-0.278,1.964,262.5,deg,deltad4SigLU,-11.0,pb GeV^-4,3.0,+1.1/-1.0,3.4,Hall A,e-,5.7572,p,0.93827208816
186,186,0.375,-0.278,1.964,277.5,deg,deltad4SigLU,-11.9,pb GeV^-4,3.2,+1.8/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
187,187,0.375,-0.278,1.964,292.5,deg,deltad4SigLU,-9.9,pb GeV^-4,3.5,+0.0/-1.3,3.4,Hall A,e-,5.7572,p,0.93827208816
188,188,0.375,-0.278,1.964,307.5,deg,deltad4SigLU,-6.0,pb GeV^-4,4.1,+0.0/-3.9,3.4,Hall A,e-,5.7572,p,0.93827208816
189,189,0.375,-0.278,1.964,322.5,deg,deltad4SigLU,-9.6,pb GeV^-4,4.8,+2.4/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
190,190,0.375,-0.278,1.964,337.5,deg,deltad4SigLU,-17.2,pb GeV^-4,6.2,+0.0/-8.0,3.4,Hall A,e-,5.7572,p,0.93827208816
191,191,0.375,-0.278,1.964,352.5,deg,deltad4SigLU,1.8,pb GeV^-4,7.4,+6.3/-1.3,3.4,Hall A,e-,5.7572,p,0.93827208816
192,192,0.379,-0.323,1.986,7.5,deg,deltad4SigLU,7.3,pb GeV^-4,11.1,+10.3/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
193,193,0.379,-0.323,1.986,22.5,deg,deltad4SigLU,-0.1,pb GeV^-4,9.0,+0.0/-3.7,3.4,Hall A,e-,5.7572,p,0.93827208816
194,194,0.379,-0.323,1.986,37.5,deg,deltad4SigLU,7.9,pb GeV^-4,6.1,+3.2/-3.4,3.4,Hall A,e-,5.7572,p,0.93827208816
195,195,0.379,-0.323,1.986,52.5,deg,deltad4SigLU,22.4,pb GeV^-4,5.1,+0.2/-1.9,3.4,Hall A,e-,5.7572,p,0.93827208816
196,196,0.379,-0.323,1.986,67.5,deg,deltad4SigLU,9.9,pb GeV^-4,4.0,+0.1/-1.6,3.4,Hall A,e-,5.7572,p,0.93827208816
197,197,0.379,-0.323,1.986,82.5,deg,deltad4SigLU,5.1,pb GeV^-4,3.5,+2.1/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
198,198,0.379,-0.323,1.986,97.5,deg,deltad4SigLU,11.3,pb GeV^-4,3.0,+0.6/-0.4,3.4,Hall A,e-,5.7572,p,0.93827208816
199,199,0.379,-0.323,1.986,112.5,deg,deltad4SigLU,1.5,pb GeV^-4,2.7,+0.7/-0.1,3.4,Hall A,e-,5.7572,p,0.93827208816
200,200,0.379,-0.323,1.986,127.5,deg,deltad4SigLU,12.2,pb GeV^-4,2.6,+0.0/-1.9,3.4,Hall A,e-,5.7572,p,0.93827208816
201,201,0.379,-0.323,1.986,142.5,deg,deltad4SigLU,1.0,pb GeV^-4,2.5,+2.5/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
202,202,0.379,-0.323,1.986,157.5,deg,deltad4SigLU,2.7,pb GeV^-4,2.6,+1.4/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
203,203,0.379,-0.323,1.986,172.5,deg,deltad4SigLU,-0.3,pb GeV^-4,2.5,+2.1/-0.4,3.4,Hall A,e-,5.7572,p,0.93827208816
204,204,0.379,-0.323,1.986,187.5,deg,deltad4SigLU,-3.6,pb GeV^-4,2.7,+4.5/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
205,205,0.379,-0.323,1.986,202.5,deg,deltad4SigLU,1.5,pb GeV^-4,2.6,+1.4/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
206,206,0.379,-0.323,1.986,217.5,deg,deltad4SigLU,2.3,pb GeV^-4,2.6,+0.3/-0.8,3.4,Hall A,e-,5.7572,p,0.93827208816
207,207,0.379,-0.323,1.986,232.5,deg,deltad4SigLU,0.0,pb GeV^-4,2.7,+3.0/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
208,208,0.379,-0.323,1.986,247.5,deg,deltad4SigLU,-8.1,pb GeV^-4,3.0,+0.1/-1.6,3.4,Hall A,e-,5.7572,p,0.93827208816
209,209,0.379,-0.323,1.986,262.5,deg,deltad4SigLU,-7.1,pb GeV^-4,3.1,+2.7/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
210,210,0.379,-0.323,1.986,277.5,deg,deltad4SigLU,0.6,pb GeV^-4,3.5,+1.3/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
211,211,0.379,-0.323,1.986,292.5,deg,deltad4SigLU,-8.9,pb GeV^-4,4.0,+1.6/-1.5,3.4,Hall A,e-,5.7572,p,0.93827208816
212,212,0.379,-0.323,1.986,307.5,deg,deltad4SigLU,-8.4,pb GeV^-4,5.1,+2.8/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
213,213,0.379,-0.323,1.986,322.5,deg,deltad4SigLU,-20.1,pb GeV^-4,6.3,+0.0/-3.6,3.4,Hall A,e-,5.7572,p,0.93827208816
214,214,0.379,-0.323,1.986,337.5,deg,deltad4SigLU,-3.3,pb GeV^-4,8.8,+0.0/-6.7,3.4,Hall A,e-,5.7572,p,0.93827208816
215,215,0.379,-0.323,1.986,352.5,deg,deltad4SigLU,-2.6,pb GeV^-4,10.6,+3.0/-8.5,3.4,Hall A,e-,5.7572,p,0.93827208816
216,216,0.381,-0.371,1.999,7.5,deg,deltad4SigLU,-12.1,pb GeV^-4,16.0,+1.4/-5.2,3.4,Hall A,e-,5.7572,p,0.93827208816
217,217,0.381,-0.371,1.999,22.5,deg,deltad4SigLU,1.1,pb GeV^-4,12.0,+3.6/-1.4,3.4,Hall A,e-,5.7572,p,0.93827208816
218,218,0.381,-0.371,1.999,37.5,deg,deltad4SigLU,4.1,pb GeV^-4,7.5,+4.0/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
219,219,0.381,-0.371,1.999,52.5,deg,deltad4SigLU,7.3,pb GeV^-4,5.8,+4.4/-0.2,3.4,Hall A,e-,5.7572,p,0.93827208816
220,220,0.381,-0.371,1.999,67.5,deg,deltad4SigLU,9.9,pb GeV^-4,4.9,+1.1/-1.1,3.4,Hall A,e-,5.7572,p,0.93827208816
221,221,0.381,-0.371,1.999,82.5,deg,deltad4SigLU,10.8,pb GeV^-4,3.8,+0.0/-1.4,3.4,Hall A,e-,5.7572,p,0.93827208816
222,222,0.381,-0.371,1.999,97.5,deg,deltad4SigLU,4.7,pb GeV^-4,3.5,+1.4/-0.3,3.4,Hall A,e-,5.7572,p,0.93827208816
223,223,0.381,-0.371,1.999,112.5,deg,deltad4SigLU,10.5,pb GeV^-4,3.2,+1.5/-1.2,3.4,Hall A,e-,5.7572,p,0.93827208816
224,224,0.381,-0.371,1.999,127.5,deg,deltad4SigLU,2.1,pb GeV^-4,2.9,+2.4/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
225,225,0.381,-0.371,1.999,142.5,deg,deltad4SigLU,3.7,pb GeV^-4,2.8,+0.0/-3.6,3.4,Hall A,e-,5.7572,p,0.93827208816
226,226,0.381,-0.371,1.999,157.5,deg,deltad4SigLU,0.1,pb GeV^-4,3.1,+0.0/-1.6,3.4,Hall A,e-,5.7572,p,0.93827208816
227,227,0.381,-0.371,1.999,172.5,deg,deltad4SigLU,-7.0,pb GeV^-4,3.8,+2.6/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
228,228,0.381,-0.371,1.999,187.5,deg,deltad4SigLU,2.5,pb GeV^-4,3.7,+2.7/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
229,229,0.381,-0.371,1.999,202.5,deg,deltad4SigLU,0.6,pb GeV^-4,3.4,+0.0/-1.3,3.4,Hall A,e-,5.7572,p,0.93827208816
230,230,0.381,-0.371,1.999,217.5,deg,deltad4SigLU,0.4,pb GeV^-4,3.1,+1.6/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
231,231,0.381,-0.371,1.999,232.5,deg,deltad4SigLU,-4.4,pb GeV^-4,2.7,+1.9/-0.9,3.4,Hall A,e-,5.7572,p,0.93827208816
232,232,0.381,-0.371,1.999,247.5,deg,deltad4SigLU,0.4,pb GeV^-4,3.1,+0.0/-2.5,3.4,Hall A,e-,5.7572,p,0.93827208816
233,233,0.381,-0.371,1.999,262.5,deg,deltad4SigLU,-2.5,pb GeV^-4,3.2,+2.2/-0.7,3.4,Hall A,e-,5.7572,p,0.93827208816
234,234,0.381,-0.371,1.999,277.5,deg,deltad4SigLU,-6.1,pb GeV^-4,3.6,+0.0/-2.1,3.4,Hall A,e-,5.7572,p,0.93827208816
235,235,0.381,-0.371,1.999,292.5,deg,deltad4SigLU,-1.6,pb GeV^-4,4.4,+1.2/-1.1,3.4,Hall A,e-,5.7572,p,0.93827208816
236,236,0.381,-0.371,1.999,307.5,deg,deltad4SigLU,-7.1,pb GeV^-4,5.4,+1.6/-1.9,3.4,Hall A,e-,5.7572,p,0.93827208816
237,237,0.381,-0.371,1.999,322.5,deg,deltad4SigLU,-7.9,pb GeV^-4,7.6,+1.1/-3.5,3.4,Hall A,e-,5.7572,p,0.93827208816
238,238,0.381,-0.371,1.999,337.5,deg,deltad4SigLU,-1.2,pb GeV^-4,10.9,+1.7/-15.4,3.4,Hall A,e-,5.7572,p,0.93827208816
239,239,0.381,-0.371,1.999,352.5,deg,deltad4SigLU,-5.1,pb GeV^-4,16.7,+13.3/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
240,240,0.345,-0.176,2.218,7.5,deg,deltad4SigLU,5.2,pb GeV^-4,5.1,+0.0/-5.4,3.4,Hall A,e-,5.7572,p,0.93827208816
241,241,0.345,-0.176,2.218,22.5,deg,deltad4SigLU,1.8,pb GeV^-4,5.1,+3.6/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
242,242,0.345,-0.176,2.218,37.5,deg,deltad4SigLU,8.0,pb GeV^-4,4.7,+1.5/-0.7,3.4,Hall A,e-,5.7572,p,0.93827208816
243,243,0.345,-0.176,2.218,52.5,deg,deltad4SigLU,16.7,pb GeV^-4,4.5,+5.7/-0.1,3.4,Hall A,e-,5.7572,p,0.93827208816
244,244,0.345,-0.176,2.218,67.5,deg,deltad4SigLU,21.1,pb GeV^-4,4.1,+6.0/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
245,245,0.345,-0.176,2.218,82.5,deg,deltad4SigLU,16.0,pb GeV^-4,4.0,+2.1/-0.1,3.4,Hall A,e-,5.7572,p,0.93827208816
246,246,0.345,-0.176,2.218,97.5,deg,deltad4SigLU,10.1,pb GeV^-4,3.5,+1.9/-0.1,3.4,Hall A,e-,5.7572,p,0.93827208816
247,247,0.345,-0.176,2.218,112.5,deg,deltad4SigLU,20.7,pb GeV^-4,3.4,+0.1/-1.8,3.4,Hall A,e-,5.7572,p,0.93827208816
248,248,0.345,-0.176,2.218,127.5,deg,deltad4SigLU,9.3,pb GeV^-4,3.2,+0.9/-1.9,3.4,Hall A,e-,5.7572,p,0.93827208816
249,249,0.345,-0.176,2.218,142.5,deg,deltad4SigLU,4.8,pb GeV^-4,3.1,+1.0/-0.1,3.4,Hall A,e-,5.7572,p,0.93827208816
250,250,0.345,-0.176,2.218,157.5,deg,deltad4SigLU,-0.4,pb GeV^-4,3.0,+1.4/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
251,251,0.345,-0.176,2.218,172.5,deg,deltad4SigLU,3.3,pb GeV^-4,3.0,+2.9/-0.2,3.4,Hall A,e-,5.7572,p,0.93827208816
252,252,0.345,-0.176,2.218,187.5,deg,deltad4SigLU,-0.6,pb GeV^-4,2.8,+0.6/-1.4,3.4,Hall A,e-,5.7572,p,0.93827208816
253,253,0.345,-0.176,2.218,202.5,deg,deltad4SigLU,-2.6,pb GeV^-4,2.9,+0.9/-2.0,3.4,Hall A,e-,5.7572,p,0.93827208816
254,254,0.345,-0.176,2.218,217.5,deg,deltad4SigLU,-7.5,pb GeV^-4,3.0,+1.1/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
255,255,0.345,-0.176,2.218,232.5,deg,deltad4SigLU,-13.1,pb GeV^-4,3.2,+3.3/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
256,256,0.345,-0.176,2.218,247.5,deg,deltad4SigLU,-6.9,pb GeV^-4,3.3,+1.7/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
257,257,0.345,-0.176,2.218,262.5,deg,deltad4SigLU,-17.5,pb GeV^-4,3.6,+2.1/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
258,258,0.345,-0.176,2.218,277.5,deg,deltad4SigLU,-13.0,pb GeV^-4,3.8,+1.4/-0.7,3.4,Hall A,e-,5.7572,p,0.93827208816
259,259,0.345,-0.176,2.218,292.5,deg,deltad4SigLU,-13.2,pb GeV^-4,4.2,+2.9/-0.6,3.4,Hall A,e-,5.7572,p,0.93827208816
260,260,0.345,-0.176,2.218,307.5,deg,deltad4SigLU,-16.6,pb GeV^-4,4.3,+0.4/-2.1,3.4,Hall A,e-,5.7572,p,0.93827208816
261,261,0.345,-0.176,2.218,322.5,deg,deltad4SigLU,-15.2,pb GeV^-4,4.6,+2.8/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
262,262,0.345,-0.176,2.218,337.5,deg,deltad4SigLU,-3.1,pb GeV^-4,4.8,+0.5/-0.4,3.4,Hall A,e-,5.7572,p,0.93827208816
263,263,0.345,-0.176,2.218,352.5,deg,deltad4SigLU,-1.2,pb GeV^-4,4.9,+1.1/-1.5,3.4,Hall A,e-,5.7572,p,0.93827208816
264,264,0.363,-0.232,2.318,7.5,deg,deltad4SigLU,7.4,pb GeV^-4,4.9,+0.2/-1.8,3.4,Hall A,e-,5.7572,p,0.93827208816
265,265,0.363,-0.232,2.318,22.5,deg,deltad4SigLU,15.4,pb GeV^-4,4.6,+0.9/-1.3,3.4,Hall A,e-,5.7572,p,0.93827208816
266,266,0.363,-0.232,2.318,37.5,deg,deltad4SigLU,8.3,pb GeV^-4,4.1,+1.8/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
267,267,0.363,-0.232,2.318,52.5,deg,deltad4SigLU,11.5,pb GeV^-4,3.6,+1.5/-1.5,3.4,Hall A,e-,5.7572,p,0.93827208816
268,268,0.363,-0.232,2.318,67.5,deg,deltad4SigLU,17.1,pb GeV^-4,3.2,+3.7/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
269,269,0.363,-0.232,2.318,82.5,deg,deltad4SigLU,6.6,pb GeV^-4,2.9,+1.6/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
270,270,0.363,-0.232,2.318,97.5,deg,deltad4SigLU,12.3,pb GeV^-4,2.7,+0.0/-0.7,3.4,Hall A,e-,5.7572,p,0.93827208816
271,271,0.363,-0.232,2.318,112.5,deg,deltad4SigLU,11.6,pb GeV^-4,2.4,+0.1/-1.3,3.4,Hall A,e-,5.7572,p,0.93827208816
272,272,0.363,-0.232,2.318,127.5,deg,deltad4SigLU,6.4,pb GeV^-4,2.3,+0.7/-1.4,3.4,Hall A,e-,5.7572,p,0.93827208816
273,273,0.363,-0.232,2.318,142.5,deg,deltad4SigLU,5.5,pb GeV^-4,2.1,+0.6/-0.2,3.4,Hall A,e-,5.7572,p,0.93827208816
274,274,0.363,-0.232,2.318,157.5,deg,deltad4SigLU,2.7,pb GeV^-4,2.2,+0.9/-0.1,3.4,Hall A,e-,5.7572,p,0.93827208816
275,275,0.363,-0.232,2.318,172.5,deg,deltad4SigLU,0.0,pb GeV^-4,2.0,+1.5/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
276,276,0.363,-0.232,2.318,187.5,deg,deltad4SigLU,0.2,pb GeV^-4,2.1,+1.2/-0.2,3.4,Hall A,e-,5.7572,p,0.93827208816
277,277,0.363,-0.232,2.318,202.5,deg,deltad4SigLU,-0.7,pb GeV^-4,2.1,+0.4/-0.7,3.4,Hall A,e-,5.7572,p,0.93827208816
278,278,0.363,-0.232,2.318,217.5,deg,deltad4SigLU,-5.4,pb GeV^-4,2.2,+0.2/-0.5,3.4,Hall A,e-,5.7572,p,0.93827208816
279,279,0.363,-0.232,2.318,232.5,deg,deltad4SigLU,-4.2,pb GeV^-4,2.3,+0.5/-1.2,3.4,Hall A,e-,5.7572,p,0.93827208816
280,280,0.363,-0.232,2.318,247.5,deg,deltad4SigLU,-9.5,pb GeV^-4,2.4,+0.4/-0.7,3.4,Hall A,e-,5.7572,p,0.93827208816
281,281,0.363,-0.232,2.318,262.5,deg,deltad4SigLU,-9.0,pb GeV^-4,2.7,+0.1/-1.4,3.4,Hall A,e-,5.7572,p,0.93827208816
282,282,0.363,-0.232,2.318,277.5,deg,deltad4SigLU,-16.0,pb GeV^-4,2.8,+0.5/-1.2,3.4,Hall A,e-,5.7572,p,0.93827208816
283,283,0.363,-0.232,2.318,292.5,deg,deltad4SigLU,-12.6,pb GeV^-4,3.1,+0.4/-1.8,3.4,Hall A,e-,5.7572,p,0.93827208816
284,284,0.363,-0.232,2.318,307.5,deg,deltad4SigLU,-14.0,pb GeV^-4,3.5,+4.4/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
285,285,0.363,-0.232,2.318,322.5,deg,deltad4SigLU,-14.0,pb GeV^-4,3.8,+0.2/-1.5,3.4,Hall A,e-,5.7572,p,0.93827208816
286,286,0.363,-0.232,2.318,337.5,deg,deltad4SigLU,1.4,pb GeV^-4,4.4,+1.1/-0.8,3.4,Hall A,e-,5.7572,p,0.93827208816
287,287,0.363,-0.232,2.318,352.5,deg,deltad4SigLU,-1.1,pb GeV^-4,4.8,+4.3/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
288,288,0.368,-0.279,2.348,7.5,deg,deltad4SigLU,11.5,pb GeV^-4,5.9,+3.9/-0.1,3.4,Hall A,e-,5.7572,p,0.93827208816
289,289,0.368,-0.279,2.348,22.5,deg,deltad4SigLU,8.6,pb GeV^-4,5.3,+1.6/-0.4,3.4,Hall A,e-,5.7572,p,0.93827208816
290,290,0.368,-0.279,2.348,37.5,deg,deltad4SigLU,15.4,pb GeV^-4,4.2,+0.0/-1.9,3.4,Hall A,e-,5.7572,p,0.93827208816
291,291,0.368,-0.279,2.348,52.5,deg,deltad4SigLU,10.5,pb GeV^-4,3.6,+1.5/-0.2,3.4,Hall A,e-,5.7572,p,0.93827208816
292,292,0.368,-0.279,2.348,67.5,deg,deltad4SigLU,16.7,pb GeV^-4,3.2,+1.2/-0.0,3.4,Hall A,e-,5.7572,p,0.93827208816
